"","date","year","month","day","latitude","longitude","name"
"311","2018-07-01T20:04:00",2018,7,1,34.139217,-117.209355,"Danaus plexippus"
"312","2020-10-29T11:29:44",2020,10,29,22.042232,-100.426588,"Danaus plexippus"
"313","2019-09-13T15:27:13",2019,9,13,31.894902,-102.29565,"Danaus plexippus"
"314","2021-09-18T10:54:00",2021,9,18,35.151831,-108.483246,"Danaus plexippus"
"315","2018-01-07T09:44:36",2018,1,7,32.776383,-117.071486,"Danaus plexippus"
"316","2017-12-29T11:06:00",2017,12,29,33.911787,-118.231625,"Danaus plexippus"
"317","2018-07-18T15:39:00",2018,7,18,39.366654,-120.250593,"Danaus plexippus"
"318","2021-08-23T11:53:15",2021,8,23,40.575528,-105.031331,"Danaus plexippus"
"319","2018-09-25T13:37:50",2018,9,25,34.201888,-118.212167,"Danaus plexippus"
"320","2021-10-27T09:33:06",2021,10,27,34.266667,-119.238889,"Danaus plexippus"
"321","2020-12-03T12:46:06",2020,12,3,34.003539,-118.39492,"Danaus plexippus"
"322","2020-09-04T19:18:21",2020,9,4,39.770545,-105.047878,"Danaus plexippus"
"323","2020-06-07T19:42:33",2020,6,7,33.655108,-117.836794,"Danaus plexippus"
"324","2020-04-01T10:27:45",2020,4,1,33.828433,-118.38095,"Danaus plexippus"
"325","2021-03-16T14:44:59",2021,3,16,34.01212,-118.449598,"Danaus plexippus"
"326","2021-07-11T12:49:00",2021,7,11,33.681905,-116.68188,"Danaus plexippus"
"327","2018-11-03T18:27:00",2018,11,3,32.734148,-117.144553,"Danaus plexippus"
"328","2019-06-29T16:12:21",2019,6,29,33.801899,-117.788307,"Danaus plexippus"
"329","2021-05-17T10:37:27",2021,5,17,34.209613,-119.011436,"Danaus plexippus"
"330","2019-01-04T11:17:00",2019,1,4,34.414907,-119.68582,"Danaus plexippus"
"331","2021-03-26T13:37:00",2021,3,26,30.925537,-104.05286,"Danaus plexippus"
"332","2016-10-24T12:57:00",2016,10,24,21.356757,-101.942096,"Danaus plexippus"
"333","2021-11-04T15:26:09",2021,11,4,33.511848,-111.884002,"Danaus plexippus"
"334","2017-04-29T12:32:05",2017,4,29,34.133442,-117.85261,"Danaus plexippus"
"335","2018-11-05T12:38:00",2018,11,5,25.74113,-100.432532,"Danaus plexippus"
"336","2021-07-08T14:56:06",2021,7,8,33.704997,-117.721717,"Danaus plexippus"
"337","2017-07-19T10:47:00",2017,7,19,40.711614,-111.94592,"Danaus plexippus"
"338","2021-07-17T08:56:00",2021,7,17,32.662733,-117.088069,"Danaus plexippus"
"339","2021-06-04T13:54:09",2021,6,4,33.657269,-117.295059,"Danaus plexippus"
"340","2018-06-06T22:55:57",2018,6,6,33.653982,-117.654975,"Danaus plexippus"
"341","2021-06-27T13:03:00",2021,6,27,33.908478,-117.890843,"Danaus plexippus"
"342","2016-11-15T08:14:00",2016,11,15,25.76626,-100.430034,"Danaus plexippus"
"343","2021-04-15T08:41:26",2021,4,15,34.239392,-118.499797,"Danaus plexippus"
"344","2021-05-22T08:18:32",2021,5,22,34.262716,-119.118209,"Danaus plexippus"
"345","2016-02-01T00:00:00",2016,2,1,33.772013,-118.190746,"Danaus plexippus"
"346","2018-11-29T10:25:00",2018,11,29,25.543275,-100.267287,"Danaus plexippus"
"347","2019-04-27T12:02:00",2019,4,27,34.268587,-118.623936,"Danaus plexippus"
"348","2021-05-27T14:18:00",2021,5,27,34.40055,-118.498373,"Danaus plexippus"
"349","2018-04-23T08:01:00",2018,4,23,25.551372,-100.227097,"Danaus plexippus"
"350","2021-04-30T17:34:31",2021,4,30,35.163792,-106.644417,"Danaus plexippus"
"351","2019-09-30T18:33:32",2019,9,30,31.461273,-100.423866,"Danaus plexippus"
"352","2021-04-05T17:05:00",2021,4,5,34.07214,-106.908067,"Danaus plexippus"
"353","2019-07-08T17:24:01",2019,7,8,34.156017,-118.316733,"Danaus plexippus"
"354","2018-04-29T15:53:00",2018,4,29,34.18054,-118.907089,"Danaus plexippus"
"355","2020-04-09T13:57:04",2020,4,9,25.675877,-100.38801,"Danaus plexippus"
"356","2015-10-18T13:11:03",2015,10,18,34.222375,-119.004708,"Danaus plexippus"
"357","2021-05-30T14:36:43",2021,5,30,32.747722,-117.166533,"Danaus plexippus"
"358","2014-07-18T00:00:00",2014,7,18,34.142039,-118.053989,"Danaus plexippus"
"359","2017-01-31T12:10:21",2017,1,31,33.469143,-118.533309,"Danaus plexippus"
"360","2021-10-01T08:59:00",2021,10,1,36.438835,-115.358179,"Danaus plexippus"
"361","2019-09-15T00:00:00",2019,9,15,25.618186,-100.360298,"Danaus plexippus"
"362","2021-06-23T19:37:18",2021,6,23,33.080404,-117.268938,"Danaus plexippus"
"363","2020-06-08T10:24:25",2020,6,8,34.265183,-119.255088,"Danaus plexippus"
"364","2021-05-01T18:57:48",2021,5,1,33.727571,-118.227378,"Danaus plexippus"
"365","2016-08-07T00:00:00",2016,8,7,34.178037,-118.279908,"Danaus plexippus"
"366","2017-05-19T20:37:00",2017,5,19,34.7,-120,"Danaus plexippus"
"367","2020-03-30T13:50:00",2020,3,30,33.9,-118,"Danaus plexippus"
"368","2020-09-28T15:40:00",2020,9,28,31.6,-111.1,"Danaus plexippus"
"369","2016-03-27T13:17:35",2016,3,27,34.282233,-119.197697,"Danaus plexippus"
"370","2020-07-02T06:22:00",2020,7,2,34.294906,-118.843254,"Danaus plexippus"
"371","2021-09-10T10:11:47",2021,9,10,34.201072,-118.210747,"Danaus plexippus"
"372","2020-03-12T08:56:13",2020,3,12,25.637149,-100.321767,"Danaus plexippus"
"373","2020-09-16T15:56:00",2020,9,16,31.879125,-102.346052,"Danaus plexippus"
"374","2021-06-01T20:58:00",2021,6,1,34.435829,-119.827639,"Danaus plexippus"
"375","2020-09-14T12:04:12",2020,9,14,34.440177,-119.734711,"Danaus plexippus"
"376","2021-03-16T13:28:51",2021,3,16,33.975467,-118.376778,"Danaus plexippus"
"377","2021-07-25T14:28:00",2021,7,25,38.774676,-112.011943,"Danaus plexippus"
"378","2018-09-28T10:04:48",2018,9,28,33.579238,-101.872955,"Danaus plexippus"
"379","2019-10-22T15:02:07",2019,10,22,25.57762,-100.263283,"Danaus plexippus"
"380","2021-09-28T13:33:00",2021,9,28,25.403974,-100.997447,"Danaus plexippus"
"381","2019-11-16T16:05:05",2019,11,16,33.279537,-111.15735,"Danaus plexippus"
"382","2016-09-10T18:28:00",2016,9,10,37.298202,-113.0263,"Danaus plexippus"
"383","2019-02-21T12:31:00",2019,2,21,25.533424,-100.838396,"Danaus plexippus"
"384","2019-11-18T13:05:40",2019,11,18,34.243506,-118.765637,"Danaus plexippus"
"385","2020-09-02T17:12:00",2020,9,2,34.269447,-118.781482,"Danaus plexippus"
"386","2016-07-31T00:00:00",2016,7,31,34.056059,-118.180748,"Danaus plexippus"
"387","2020-10-25T10:31:33",2020,10,25,34.265509,-118.881576,"Danaus plexippus"
"388","2019-08-18T10:56:00",2019,8,18,34.647022,-111.766072,"Danaus plexippus"
"389","2018-12-20T13:24:57",2018,12,20,33.402782,-111.679008,"Danaus plexippus"
"390","2021-06-21T19:45:00",2021,6,21,33.660238,-117.841813,"Danaus plexippus"
"391","2017-01-03T10:08:01",2017,1,3,34.133372,-117.852476,"Danaus plexippus"
"392","2020-04-24T09:19:42",2020,4,24,33.673624,-117.912897,"Danaus plexippus"
"393","2020-04-24T19:11:00",2020,4,24,33.659919,-117.998803,"Danaus plexippus"
"394","2021-08-21T15:05:43",2021,8,21,40.029114,-105.269562,"Danaus plexippus"
"395","2017-10-28T12:50:00",2017,10,28,33.839722,-118.195556,"Danaus plexippus"
"396","2021-02-28T09:56:37",2021,2,28,35.25452,-120.635055,"Danaus plexippus"
"397","2017-01-02T17:41:04",2017,1,2,34.424858,-119.822163,"Danaus plexippus"
"398","2008-09-14T06:01:00",2008,9,14,34.533712,-111.445312,"Danaus plexippus"
"399","2016-04-30T12:13:03",2016,4,30,34.100327,-118.136958,"Danaus plexippus"
"400","2016-07-08T09:59:00",2016,7,8,36.123507,-115.48458,"Danaus plexippus"
"401","2016-06-25T13:53:28",2016,6,25,38.739114,-120.741903,"Danaus plexippus"
"402","2016-05-11T11:01:38",2016,5,11,34.282278,-117.333812,"Danaus plexippus"
"403","2020-12-11T11:36:00",2020,12,11,32.708608,-117.161572,"Danaus plexippus"
"404","2019-11-09T13:57:38",2019,11,9,34.176338,-118.415067,"Danaus plexippus"
"405","2019-07-26T17:05:11",2019,7,26,40.040845,-105.249512,"Danaus plexippus"
"406","2021-04-27T13:21:52",2021,4,27,34.078463,-118.206701,"Danaus plexippus"
"407","2021-09-22T08:02:23",2021,9,22,33.788872,-117.810256,"Danaus plexippus"
"408","2018-03-13T11:51:34",2018,3,13,33.993057,-118.46917,"Danaus plexippus"
"409","2020-04-26T10:59:10",2020,4,26,34.133378,-117.852484,"Danaus plexippus"
"410","2015-06-20T12:33:43",2015,6,20,33.830233,-118.377892,"Danaus plexippus"
"411","2020-03-28T15:11:44",2020,3,28,32.804669,-117.179587,"Danaus plexippus"
"412","2020-06-11T21:24:53",2020,6,11,32.974998,-116.907804,"Danaus plexippus"
"413","2017-10-24T16:32:00",2017,10,24,24.823762,-107.384984,"Danaus plexippus"
"414","2021-08-11T13:13:55",2021,8,11,33.600267,-117.87355,"Danaus plexippus"
"415","2021-08-02T07:01:55",2021,8,2,34.184087,-118.509282,"Danaus plexippus"
"416","2021-11-18T12:51:45",2021,11,18,34.112747,-118.051937,"Danaus plexippus"
"417","2021-08-03T17:43:28",2021,8,3,34.059281,-118.246477,"Danaus plexippus"
"418","2020-04-08T09:35:19",2020,4,8,33.940746,-118.347487,"Danaus plexippus"
"419","2018-11-07T01:52:00",2018,11,7,25.394339,-100.071015,"Danaus plexippus"
"420","2019-12-14T00:00:00",2019,12,14,32.341151,-110.981454,"Danaus plexippus"
"421","2021-06-05T10:44:33",2021,6,5,33.95221,-117.397733,"Danaus plexippus"
"422","2020-03-24T11:20:03",2020,3,24,33.178248,-117.373061,"Danaus plexippus"
"423","2019-08-31T08:30:00",2019,8,31,33.573241,-117.762451,"Danaus plexippus"
"424","2021-01-12T13:34:36",2021,1,12,34.107829,-117.419287,"Danaus plexippus"
"425","2021-10-03T11:50:32",2021,10,3,34.136272,-117.865339,"Danaus plexippus"
"426","2015-05-01T10:24:49",2015,5,1,36.168221,-115.189363,"Danaus plexippus"
"427","2020-05-03T00:00:00",2020,5,3,33.908528,-117.890861,"Danaus plexippus"
"428","2020-07-22T09:55:40",2020,7,22,33.195469,-117.3389,"Danaus plexippus"
"429","2017-10-07T11:21:44",2017,10,7,39.468455,-119.80492,"Danaus plexippus"
"430","2021-11-21T13:52:37",2021,11,21,33.691978,-117.8881,"Danaus plexippus"
"431","2021-08-07T16:23:47",2021,8,7,32.747617,-117.166467,"Danaus plexippus"
"432","2018-05-15T20:05:00",2018,5,15,34.139217,-117.209355,"Danaus plexippus"
"433","2020-02-19T15:35:00",2020,2,19,35.121642,-120.621282,"Danaus plexippus"
"434","2019-07-05T16:09:00",2019,7,5,32.993298,-117.021171,"Danaus plexippus"
"435","2020-10-08T13:30:11",2020,10,8,32.011025,-102.10743,"Danaus plexippus"
"436","2015-03-18T00:00:00",2015,3,18,34.200496,-118.213926,"Danaus plexippus"
"437","2020-06-21T12:05:00",2020,6,21,35.038594,-120.559858,"Danaus plexippus"
"438","2019-11-04T16:01:00",2019,11,4,25.618754,-100.360239,"Danaus plexippus"
"439","2021-09-26T12:20:00",2021,9,26,33.681231,-117.384098,"Danaus plexippus"
"440","2021-06-24T16:36:59",2021,6,24,34.326477,-118.437555,"Danaus plexippus"
"441","2020-04-04T15:25:45",2020,4,4,34.400565,-118.926188,"Danaus plexippus"
"442","2016-11-30T07:55:00",2016,11,30,35.129613,-120.632602,"Danaus plexippus"
"443","2018-08-20T11:28:00",2018,8,20,33.939639,-101.591804,"Danaus plexippus"
"444","2021-09-05T14:30:00",2021,9,5,32.744085,-117.242057,"Danaus plexippus"
"445","2021-07-24T10:21:00",2021,7,24,34.03208,-118.448159,"Danaus plexippus"
"446","2020-05-28T22:43:13",2020,5,28,33.769653,-118.186363,"Danaus plexippus"
"447","2020-06-30T16:24:10",2020,6,30,33.835594,-118.365497,"Danaus plexippus"
"448","2020-09-15T07:53:00",2020,9,15,39.813858,-104.856522,"Danaus plexippus"
"449","2020-09-20T13:13:13",2020,9,20,33.96488,-118.432022,"Danaus plexippus"
"450","2021-01-11T14:12:19",2021,1,11,34.022035,-117.806938,"Danaus plexippus"
"451","2021-03-30T12:24:00",2021,3,30,34.164346,-118.043585,"Danaus plexippus"
"452","2018-04-02T12:38:00",2018,4,2,33.745473,-117.867653,"Danaus plexippus"
"453","2015-09-18T10:26:17",2015,9,18,36.033705,-112.130159,"Danaus plexippus"
"454","2018-03-31T11:14:00",2018,3,31,33.929122,-118.225651,"Danaus plexippus"
"455","2019-08-07T17:29:00",2019,8,7,33.872525,-118.267406,"Danaus plexippus"
"456","2020-07-29T18:31:50",2020,7,29,32.803067,-117.20906,"Danaus plexippus"
"457","2020-08-21T17:27:00",2020,8,21,34.19911,-118.450792,"Danaus plexippus"
"458","2016-12-17T13:33:00",2016,12,17,35.129394,-120.632554,"Danaus plexippus"
"459","2021-07-17T14:54:00",2021,7,17,32.940473,-117.073693,"Danaus plexippus"
"460","2021-10-28T09:54:02",2021,10,28,33.891292,-117.913842,"Danaus plexippus"
"461","2021-09-25T19:14:32",2021,9,25,29.364795,-100.887467,"Danaus plexippus"
"462","2020-06-16T13:40:00",2020,6,16,33.04078,-117.348476,"Danaus plexippus"
"463","2020-02-21T13:09:15",2020,2,21,33.918412,-118.396732,"Danaus plexippus"
"464","2019-04-23T17:47:40",2019,4,23,34.2761,-119.25827,"Danaus plexippus"
"465","2013-09-28T10:54:06",2013,9,28,32.75197,-117.057829,"Danaus plexippus"
"466","2019-03-14T00:00:00",2019,3,14,25.205167,-101.158704,"Danaus plexippus"
"467","2014-11-02T11:45:40",2014,11,2,25.677311,-100.285674,"Danaus plexippus"
"468","2021-05-18T10:13:00",2021,5,18,33.799609,-118.392652,"Danaus plexippus"
"469","2020-11-21T04:06:22",2020,11,21,33.875925,-118.401636,"Danaus plexippus"
"470","2021-06-12T18:02:42",2021,6,12,22.150365,-101.01748,"Danaus plexippus"
"471","2020-03-30T16:27:44",2020,3,30,32.735877,-117.106054,"Danaus plexippus"
"472","2020-05-20T13:29:43",2020,5,20,34.163689,-118.41472,"Danaus plexippus"
"473","2017-11-08T09:44:00",2017,11,8,25.551365,-100.227141,"Danaus plexippus"
"474","2018-08-14T10:28:49",2018,8,14,33.968563,-118.236304,"Danaus plexippus"
"475","2021-11-05T08:14:18",2021,11,5,33.256377,-116.375307,"Danaus plexippus"
"476","2021-08-16T13:15:07",2021,8,16,34.118462,-118.159499,"Danaus plexippus"
"477","2020-11-08T16:33:00",2020,11,8,33.907322,-118.515081,"Danaus plexippus"
"478","2019-09-07T12:36:00",2019,9,7,32.743507,-117.2418,"Danaus plexippus"
"479","2017-07-31T10:32:18",2017,7,31,34.017829,-118.288009,"Danaus plexippus"
"480","2020-08-12T12:01:00",2020,8,12,34.036151,-118.688363,"Danaus plexippus"
"481","2017-01-29T11:27:27",2017,1,29,34.008024,-118.418515,"Danaus plexippus"
"482","2021-07-20T09:54:29",2021,7,20,34.201288,-118.211083,"Danaus plexippus"
"483","2020-01-20T10:11:00",2020,1,20,34.052234,-118.243685,"Danaus plexippus"
"484","2021-04-29T16:09:48",2021,4,29,32.750095,-117.146392,"Danaus plexippus"
"485","2020-03-19T09:16:02",2020,3,19,32.81848,-117.269645,"Danaus plexippus"
"486","2020-02-01T16:17:33",2020,2,1,33.826029,-118.340541,"Danaus plexippus"
"487","2021-05-01T10:39:00",2021,5,1,33.955394,-117.585997,"Danaus plexippus"
"488","2021-10-24T12:36:02",2021,10,24,33.888812,-116.683183,"Danaus plexippus"
"489","2013-08-18T10:02:00",2013,8,18,40.112307,-115.529853,"Danaus plexippus"
"490","2021-07-14T17:18:41",2021,7,14,34.131311,-118.34346,"Danaus plexippus"
"491","2019-07-13T10:28:00",2019,7,13,38.613284,-105.351917,"Danaus plexippus"
"492","2017-08-28T16:39:20",2017,8,28,34.442697,-117.971025,"Danaus plexippus"
"493","2016-07-23T11:09:04",2016,7,23,33.775978,-118.053745,"Danaus plexippus"
"494","2020-05-12T16:09:53",2020,5,12,33.953195,-118.582856,"Danaus plexippus"
"495","2020-04-05T12:55:49",2020,4,5,33.929312,-117.222181,"Danaus plexippus"
"496","2015-10-20T13:15:59",2015,10,20,37.201537,-120.744165,"Danaus plexippus"
"497","2020-09-19T16:22:48",2020,9,19,33.84792,-116.539847,"Danaus plexippus"
"498","2020-10-11T17:30:00",2020,10,11,31.458824,-100.449245,"Danaus plexippus"
"499","2021-07-18T18:10:00",2021,7,18,33.863446,-118.370605,"Danaus plexippus"
"500","2021-08-03T09:12:00",2021,8,3,34.028848,-118.440142,"Danaus plexippus"
"501","2019-01-26T12:27:00",2019,1,26,21.157462,-101.768854,"Danaus plexippus"
"502","2019-10-10T11:42:16",2019,10,10,31.631149,-102.325887,"Danaus plexippus"
"503","2021-04-12T08:46:58",2021,4,12,34.090192,-118.280258,"Danaus plexippus"
"504","2019-10-16T12:43:23",2019,10,16,33.864681,-118.217381,"Danaus plexippus"
"505","2018-07-23T11:31:35",2018,7,23,21.887075,-102.29665,"Danaus plexippus"
"506","2016-10-25T11:51:00",2016,10,25,33.555319,-101.868186,"Danaus plexippus"
"507","2019-05-28T07:43:00",2019,5,28,34.161398,-118.294906,"Danaus plexippus"
"508","2017-08-29T17:58:00",2017,8,29,38.858113,-104.839734,"Danaus plexippus"
"509","2018-01-17T13:41:00",2018,1,17,33.701912,-118.008645,"Danaus plexippus"
"510","2021-10-25T12:28:00",2021,10,25,36.010283,-114.945985,"Danaus plexippus"
"511","2014-10-24T00:00:00",2014,10,24,25.529048,-100.48302,"Danaus plexippus"
"512","2019-03-29T10:36:42",2019,3,29,33.153053,-117.319695,"Danaus plexippus"
"513","2021-08-06T12:36:42",2021,8,6,32.860783,-116.999687,"Danaus plexippus"
"514","2018-05-08T11:58:05",2018,5,8,34.133167,-117.852449,"Danaus plexippus"
"515","2021-10-08T10:59:08",2021,10,8,33.570006,-101.80366,"Danaus plexippus"
"516","2020-05-20T15:56:48",2020,5,20,34.162816,-118.302293,"Danaus plexippus"
"517","2020-12-25T10:34:43",2020,12,25,34.020678,-118.453328,"Danaus plexippus"
"518","2021-08-14T18:51:20",2021,8,14,34.128067,-118.212258,"Danaus plexippus"
"519","2021-06-21T19:25:51",2021,6,21,33.839455,-117.858166,"Danaus plexippus"
"520","2021-08-25T14:12:53",2021,8,25,40.562001,-105.084918,"Danaus plexippus"
"521","2021-08-28T13:03:55",2021,8,28,34.516438,-110.076575,"Danaus plexippus"
"522","2019-05-29T18:23:00",2019,5,29,33.861011,-118.354435,"Danaus plexippus"
"523","2019-10-12T08:26:00",2019,10,12,30.2031,-100.478039,"Danaus plexippus"
"524","2021-05-30T12:51:00",2021,5,30,33.818372,-117.945765,"Danaus plexippus"
"525","2021-07-07T17:53:20",2021,7,7,33.165317,-117.1913,"Danaus plexippus"
"526","2021-09-10T10:33:44",2021,9,10,33.583788,-101.886621,"Danaus plexippus"
"527","2020-10-20T19:02:00",2020,10,20,27.012449,-102.109174,"Danaus plexippus"
"528","2019-07-26T15:17:22",2019,7,26,32.948248,-105.751774,"Danaus plexippus"
"529","2021-05-12T16:48:21",2021,5,12,33.512067,-111.882084,"Danaus plexippus"
"530","2019-08-14T12:08:00",2019,8,14,25.397007,-100.797205,"Danaus plexippus"
"531","2020-06-05T20:09:44",2020,6,5,32.793464,-117.243718,"Danaus plexippus"
"532","2021-09-10T15:09:04",2021,9,10,32.952883,-117.222428,"Danaus plexippus"
"533","2017-09-07T09:40:00",2017,9,7,39.371153,-120.239311,"Danaus plexippus"
"534","2020-06-13T12:55:09",2020,6,13,34.228014,-118.849584,"Danaus plexippus"
"535","2019-10-27T12:19:40",2019,10,27,25.604223,-100.350754,"Danaus plexippus"
"536","2021-10-12T17:52:11",2021,10,12,30.554703,-100.811949,"Danaus plexippus"
"537","2014-06-03T15:36:49",2014,6,3,33.78717,-117.95472,"Danaus plexippus"
"538","2019-11-01T10:20:00",2019,11,1,25.38551,-100.791312,"Danaus plexippus"
"539","2020-04-04T18:49:00",2020,4,4,33.968807,-118.269189,"Danaus plexippus"
"540","2018-10-27T19:04:00",2018,10,27,25.56782,-100.276723,"Danaus plexippus"
"541","2020-03-15T12:11:00",2020,3,15,34.04174,-118.579462,"Danaus plexippus"
"542","2021-09-06T10:28:46",2021,9,6,32.782588,-117.103011,"Danaus plexippus"
"543","2021-03-27T11:17:06",2021,3,27,33.863617,-118.396692,"Danaus plexippus"
"544","2021-06-26T10:10:58",2021,6,26,34.11724,-118.152431,"Danaus plexippus"
"545","2020-06-25T14:46:38",2020,6,25,34.091914,-118.263334,"Danaus plexippus"
"546","2018-11-04T11:06:00",2018,11,4,25.37475,-100.977368,"Danaus plexippus"
"547","2020-04-04T18:48:41",2020,4,4,33.995467,-118.316607,"Danaus plexippus"
"548","2021-05-04T09:17:08",2021,5,4,32.875192,-116.953583,"Danaus plexippus"
"549","2019-04-25T14:31:00",2019,4,25,34.120578,-118.122261,"Danaus plexippus"
"550","2020-06-21T12:38:32",2020,6,21,32.731155,-117.151358,"Danaus plexippus"
"551","2019-07-15T20:14:53",2019,7,15,34.293137,-119.156089,"Danaus plexippus"
"552","2021-11-05T12:07:32",2021,11,5,34.004556,-118.489103,"Danaus plexippus"
"553","2021-04-11T12:24:13",2021,4,11,33.909517,-117.553275,"Danaus plexippus"
"554","2020-06-07T09:21:48",2020,6,7,32.850099,-116.9622,"Danaus plexippus"
"555","2019-04-29T17:12:00",2019,4,29,32.807392,-117.06575,"Danaus plexippus"
"556","2021-02-08T12:03:15",2021,2,8,34.245255,-118.525649,"Danaus plexippus"
"557","2021-06-30T18:32:33",2021,6,30,34.084361,-118.162361,"Danaus plexippus"
"558","2021-10-02T08:53:58",2021,10,2,34.043806,-117.448889,"Danaus plexippus"
"559","2017-09-16T09:52:11",2017,9,16,33.867162,-118.217758,"Danaus plexippus"
"560","2020-03-28T13:44:22",2020,3,28,32.648455,-117.001975,"Danaus plexippus"
"561","2016-10-30T14:43:52",2016,10,30,34.133673,-117.852235,"Danaus plexippus"
"562","2020-07-13T08:22:00",2020,7,13,32.80744,-117.19109,"Danaus plexippus"
"563","2020-07-22T10:06:00",2020,7,22,33.874506,-117.565144,"Danaus plexippus"
"564","2017-09-23T11:17:06",2017,9,23,34.014366,-118.376557,"Danaus plexippus"
"565","2019-05-30T15:33:55",2019,5,30,34.133485,-117.852665,"Danaus plexippus"
"566","2019-10-19T12:05:01",2019,10,19,33.867332,-118.217654,"Danaus plexippus"
